MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,BldgType,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrType,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageFinish,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,target
60.0,RL,80.0,9364.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,1Fam,6.0,7.0,1969.0,1969.0,Stone,143.0,TA,TA,TA,TA,No,371.0,0.0,292.0,663.0,TA,Y,663.0,689.0,0.0,1352.0,0.0,0.0,1.0,1.0,4.0,1.0,TA,7.0,0.0,1969.0,Fin,1.0,299.0,Y,379.0,36.0,0.0,0.0,0.0,0.0,,MnPrv,,0.0,3.0,2010.0,158000.0
60.0,RL,51.0,8029.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,6.0,5.0,2005.0,2005.0,None,0.0,TA,TA,Gd,TA,No,0.0,0.0,728.0,728.0,Ex,Y,728.0,728.0,0.0,1456.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,8.0,0.0,2005.0,Fin,2.0,400.0,Y,100.0,24.0,0.0,0.0,0.0,0.0,,,,0.0,7.0,2008.0,176000.0
60.0,RL,58.0,14054.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,7.0,5.0,2006.0,2006.0,None,0.0,Gd,TA,Gd,TA,Av,0.0,0.0,879.0,879.0,Ex,Y,879.0,984.0,0.0,1863.0,0.0,0.0,2.0,1.0,4.0,1.0,Gd,9.0,1.0,2006.0,Fin,3.0,660.0,Y,100.0,17.0,0.0,0.0,0.0,0.0,,,,0.0,11.0,2006.0,219210.0
75.0,RM,65.0,8850.0,Pave,,IR1,Bnk,AllPub,Corner,Gtl,1Fam,7.0,6.0,1916.0,1950.0,None,0.0,TA,TA,TA,TA,No,0.0,0.0,815.0,815.0,Ex,Y,815.0,875.0,0.0,1690.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,7.0,1.0,1916.0,Unf,1.0,225.0,Y,0.0,0.0,330.0,0.0,0.0,0.0,,,,0.0,7.0,2006.0,144000.0
20.0,RL,70.0,9100.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,7.0,5.0,2001.0,2001.0,None,0.0,Gd,TA,Gd,TA,No,0.0,0.0,1212.0,1212.0,Ex,Y,1212.0,0.0,0.0,1212.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,0.0,2001.0,RFn,2.0,573.0,Y,356.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2009.0,178000.0
20.0,RL,75.0,11235.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,4.0,5.0,1963.0,1979.0,BrkFace,51.0,TA,TA,TA,TA,No,547.0,0.0,504.0,1051.0,Gd,Y,1382.0,0.0,0.0,1382.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,1.0,1974.0,Unf,2.0,459.0,Y,0.0,82.0,0.0,0.0,0.0,0.0,,,,0.0,10.0,2006.0,148000.0
20.0,RL,71.0,9353.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,4.0,5.0,1970.0,1970.0,None,0.0,TA,TA,TA,TA,No,0.0,0.0,864.0,864.0,Gd,Y,864.0,0.0,0.0,864.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,0.0,1972.0,Unf,1.0,280.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,Shed,0.0,7.0,2006.0,116050.0
60.0,RL,80.0,10400.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,1Fam,7.0,5.0,1998.0,1998.0,None,0.0,TA,TA,Gd,TA,Av,0.0,0.0,866.0,866.0,Ex,Y,866.0,913.0,0.0,1779.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,6.0,0.0,1998.0,RFn,2.0,546.0,Y,198.0,36.0,0.0,0.0,0.0,0.0,,,,0.0,3.0,2009.0,197900.0
50.0,RM,50.0,6000.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,1Fam,5.0,8.0,1925.0,1997.0,None,0.0,TA,TA,TA,TA,No,0.0,0.0,884.0,884.0,Ex,Y,884.0,464.0,0.0,1348.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,1.0,1960.0,Unf,1.0,216.0,N,0.0,0.0,208.0,0.0,0.0,0.0,,,,0.0,5.0,2009.0,117000.0
20.0,RL,75.0,9750.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,7.0,5.0,2000.0,2001.0,BrkFace,171.0,Gd,TA,Gd,TA,No,0.0,0.0,1630.0,1630.0,Ex,Y,1630.0,0.0,0.0,1630.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,1.0,2000.0,Unf,2.0,451.0,Y,74.0,234.0,0.0,0.0,0.0,0.0,,,,0.0,10.0,2009.0,213000.0
20.0,RL,78.0,10140.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,5.0,6.0,1975.0,1975.0,None,0.0,TA,TA,Gd,TA,No,788.0,0.0,268.0,1056.0,Ex,Y,1074.0,0.0,0.0,1074.0,1.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,0.0,1975.0,RFn,2.0,495.0,Y,0.0,88.0,0.0,0.0,0.0,0.0,,MnPrv,,0.0,7.0,2006.0,153500.0
20.0,RL,90.0,14684.0,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,1Fam,7.0,7.0,1990.0,1991.0,BrkFace,234.0,Gd,TA,Gd,TA,Mn,485.0,177.0,1496.0,2158.0,Gd,Y,2196.0,0.0,0.0,2196.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,1.0,1990.0,RFn,3.0,701.0,Y,84.0,70.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2009.0,271900.0
20.0,RH,,8900.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,4.0,4.0,1966.0,1966.0,None,0.0,TA,TA,TA,TA,No,1056.0,0.0,0.0,1056.0,TA,Y,1056.0,0.0,0.0,1056.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,0.0,1966.0,Unf,1.0,384.0,Y,0.0,42.0,0.0,0.0,0.0,0.0,,MnPrv,,0.0,11.0,2006.0,107000.0
20.0,RL,70.0,9135.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,6.0,5.0,2003.0,2003.0,BrkFace,120.0,Gd,TA,Gd,TA,Av,340.0,0.0,1342.0,1682.0,Ex,Y,1700.0,0.0,0.0,1700.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,0.0,2003.0,RFn,2.0,544.0,Y,192.0,23.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2006.0,200000.0
20.0,RL,70.0,7763.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,5.0,7.0,1962.0,1980.0,None,0.0,TA,Gd,TA,TA,No,504.0,108.0,319.0,931.0,TA,Y,1283.0,0.0,0.0,1283.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,0.0,1980.0,Unf,2.0,506.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,10.0,2008.0,140000.0
20.0,RL,85.0,10182.0,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,1Fam,8.0,5.0,2006.0,2006.0,Stone,420.0,Gd,TA,Ex,TA,Mn,1220.0,0.0,440.0,1660.0,Ex,Y,1660.0,0.0,0.0,1660.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,8.0,1.0,2006.0,RFn,2.0,500.0,Y,322.0,50.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2006.0,290000.0
60.0,RL,70.0,11218.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,6.0,5.0,1992.0,1992.0,None,0.0,Gd,TA,Gd,TA,No,0.0,0.0,1055.0,1055.0,Ex,Y,1055.0,790.0,0.0,1845.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,8.0,1.0,1992.0,RFn,2.0,462.0,Y,635.0,104.0,0.0,0.0,0.0,0.0,,GdPrv,Shed,400.0,5.0,2010.0,189000.0
50.0,RL,152.0,12134.0,Pave,,IR1,Bnk,AllPub,Inside,Mod,1Fam,8.0,7.0,1988.0,2005.0,None,0.0,Gd,TA,Gd,TA,Av,427.0,0.0,132.0,559.0,Gd,Y,1080.0,672.0,0.0,1752.0,0.0,0.0,2.0,0.0,4.0,1.0,TA,8.0,0.0,1988.0,RFn,2.0,492.0,Y,325.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2010.0,164000.0
30.0,RL,50.0,9340.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,4.0,6.0,1941.0,1950.0,None,0.0,TA,TA,TA,TA,No,344.0,0.0,328.0,672.0,TA,Y,672.0,0.0,0.0,672.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,0.0,1941.0,Unf,1.0,234.0,N,0.0,113.0,0.0,0.0,0.0,0.0,,,,0.0,8.0,2009.0,113000.0
80.0,RL,,10246.0,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,1Fam,4.0,9.0,1965.0,2001.0,None,0.0,TA,Gd,TA,Gd,Av,648.0,0.0,0.0,648.0,Ex,Y,960.0,0.0,0.0,960.0,1.0,1.0,0.0,0.0,0.0,1.0,TA,3.0,0.0,1965.0,Unf,1.0,364.0,Y,88.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2006.0,145000.0
85.0,RL,69.0,10205.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,5.0,5.0,1962.0,1962.0,None,0.0,TA,TA,TA,TA,Av,784.0,0.0,141.0,925.0,TA,Y,999.0,0.0,0.0,999.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,0.0,1962.0,Unf,1.0,300.0,Y,150.0,72.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2006.0,134500.0
20.0,RL,99.0,7094.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,5.0,5.0,1966.0,1966.0,None,0.0,TA,TA,TA,TA,No,180.0,374.0,340.0,894.0,TA,Y,894.0,0.0,0.0,894.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,0.0,1966.0,RFn,1.0,384.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,,MnPrv,,0.0,5.0,2007.0,125000.0
90.0,RM,68.0,8930.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Duplex,6.0,5.0,1978.0,1978.0,None,0.0,TA,TA,,,,0.0,0.0,0.0,0.0,TA,Y,1318.0,584.0,0.0,1902.0,0.0,0.0,2.0,0.0,4.0,2.0,TA,8.0,0.0,1978.0,Unf,2.0,539.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,4.0,2010.0,112000.0
20.0,FV,72.0,8640.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,8.0,5.0,2009.0,2009.0,Stone,72.0,Gd,TA,Gd,TA,Mn,936.0,0.0,364.0,1300.0,Ex,Y,1314.0,0.0,0.0,1314.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,0.0,2009.0,RFn,2.0,552.0,Y,135.0,112.0,0.0,0.0,0.0,0.0,,,,0.0,9.0,2009.0,229456.0
50.0,RM,52.0,6240.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,4.0,5.0,1947.0,1950.0,None,0.0,TA,TA,,,,0.0,0.0,0.0,0.0,Gd,N,672.0,240.0,0.0,912.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,3.0,0.0,,,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,7.0,2006.0,80500.0
160.0,RM,21.0,1680.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Twnhs,6.0,5.0,1971.0,1971.0,BrkFace,236.0,TA,TA,TA,TA,No,0.0,0.0,672.0,672.0,TA,Y,672.0,546.0,0.0,1218.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,7.0,0.0,,,0.0,0.0,N,201.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,4.0,2006.0,91500.0
20.0,RL,66.0,7800.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,5.0,5.0,1964.0,1964.0,None,0.0,TA,TA,TA,TA,No,312.0,600.0,0.0,912.0,TA,Y,912.0,0.0,0.0,912.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,0.0,1964.0,Unf,1.0,288.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,11.0,2006.0,115000.0
20.0,RL,55.0,8250.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,5.0,5.0,1968.0,1968.0,None,0.0,TA,TA,TA,TA,No,250.0,492.0,210.0,952.0,Ex,Y,1211.0,0.0,0.0,1211.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,1.0,1968.0,Unf,1.0,322.0,Y,0.0,63.0,0.0,0.0,0.0,0.0,,,,0.0,8.0,2008.0,134000.0
50.0,RL,78.0,10496.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,6.0,6.0,1949.0,1950.0,BrkFace,320.0,TA,TA,TA,TA,Mn,196.0,0.0,844.0,1040.0,Ex,Y,1168.0,678.0,0.0,1846.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,7.0,1.0,1949.0,Unf,1.0,315.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,,GdWo,,0.0,1.0,2007.0,143000.0
20.0,RL,89.0,10680.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,5.0,3.0,1951.0,1951.0,BrkFace,44.0,TA,TA,TA,Fa,No,756.0,0.0,1380.0,2136.0,TA,N,2136.0,0.0,0.0,2136.0,0.0,0.0,2.0,0.0,4.0,1.0,TA,7.0,0.0,1951.0,Unf,2.0,528.0,Y,0.0,30.0,0.0,0.0,0.0,0.0,,MnPrv,,0.0,10.0,2006.0,137900.0
60.0,RL,60.0,15384.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,7.0,5.0,2004.0,2005.0,None,0.0,Gd,TA,Gd,TA,Av,724.0,0.0,64.0,788.0,Ex,Y,788.0,702.0,0.0,1490.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,8.0,1.0,2004.0,Fin,2.0,388.0,Y,100.0,75.0,0.0,0.0,0.0,0.0,,,,0.0,2.0,2008.0,184000.0
80.0,RL,65.0,10482.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,6.0,8.0,1958.0,1958.0,BrkFace,63.0,TA,Gd,TA,TA,Av,507.0,0.0,81.0,588.0,Ex,Y,1138.0,0.0,0.0,1138.0,0.0,1.0,1.0,0.0,3.0,1.0,TA,6.0,0.0,1958.0,RFn,1.0,264.0,Y,224.0,0.0,0.0,0.0,0.0,0.0,,MnWw,,0.0,6.0,2007.0,145000.0
60.0,RL,86.0,14598.0,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,1Fam,6.0,5.0,2007.0,2007.0,Stone,74.0,Gd,TA,Gd,TA,Mn,0.0,0.0,894.0,894.0,Ex,Y,894.0,1039.0,0.0,1933.0,0.0,0.0,2.0,1.0,4.0,1.0,Gd,9.0,1.0,2007.0,Fin,3.0,668.0,Y,100.0,18.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,2008.0,214000.0
20.0,RL,72.0,8872.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,1Fam,5.0,8.0,1965.0,2008.0,BrkFace,300.0,TA,TA,TA,TA,No,595.0,0.0,317.0,912.0,Ex,Y,912.0,0.0,0.0,912.0,1.0,0.0,1.0,0.0,2.0,1.0,Gd,5.0,0.0,1992.0,Unf,2.0,576.0,Y,0.0,240.0,0.0,0.0,0.0,0.0,,,,0.0,12.0,2008.0,147000.0
120.0,RL,65.0,8769.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,TwnhsE,9.0,5.0,2008.0,2008.0,BrkFace,766.0,Ex,TA,Ex,TA,No,1540.0,0.0,162.0,1702.0,Ex,Y,1702.0,0.0,0.0,1702.0,1.0,0.0,1.0,1.0,1.0,1.0,Ex,7.0,1.0,2008.0,Fin,3.0,1052.0,Y,0.0,72.0,0.0,0.0,224.0,0.0,,,,0.0,10.0,2008.0,367294.0
80.0,RL,70.0,7910.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,5.0,5.0,1960.0,1960.0,None,0.0,TA,TA,TA,TA,No,666.0,0.0,409.0,1075.0,Gd,Y,1507.0,0.0,0.0,1507.0,0.0,0.0,2.0,0.0,4.0,1.0,TA,7.0,0.0,1960.0,Unf,1.0,404.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,,GdWo,,0.0,8.0,2008.0,127000.0
90.0,RL,,18890.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Duplex,5.0,5.0,1977.0,1977.0,None,1.0,TA,TA,Gd,TA,No,498.0,211.0,652.0,1361.0,Ex,Y,1361.0,1259.0,0.0,2620.0,0.0,0.0,2.0,2.0,4.0,2.0,TA,12.0,1.0,1977.0,RFn,2.0,600.0,N,155.0,24.0,145.0,0.0,0.0,0.0,,,Gar2,8300.0,8.0,2007.0,190000.0
90.0,RL,70.0,7728.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Duplex,5.0,6.0,1962.0,1962.0,BrkFace,120.0,TA,TA,TA,TA,Av,803.0,0.0,303.0,1106.0,TA,Y,1190.0,0.0,0.0,1190.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,0.0,1962.0,Unf,2.0,540.0,Y,0.0,18.0,0.0,0.0,0.0,0.0,,GdWo,,0.0,5.0,2006.0,132500.0
90.0,RL,70.0,9842.0,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Duplex,4.0,5.0,1962.0,1962.0,None,0.0,TA,TA,,,,0.0,0.0,0.0,0.0,TA,Y,1224.0,0.0,0.0,1224.0,0.0,0.0,2.0,0.0,2.0,2.0,TA,6.0,0.0,1962.0,Unf,2.0,462.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,3.0,2007.0,101800.0
20.0,RL,,12160.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,5.0,5.0,1959.0,1959.0,BrkFace,180.0,TA,TA,TA,TA,No,1000.0,0.0,188.0,1188.0,Fa,Y,1188.0,0.0,0.0,1188.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,0.0,1959.0,RFn,2.0,531.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,,MnPrv,,0.0,5.0,2010.0,142000.0
70.0,RH,55.0,8525.0,Pave,,Reg,Bnk,AllPub,Inside,Gtl,1Fam,5.0,6.0,1911.0,1950.0,None,0.0,TA,TA,TA,TA,Av,0.0,0.0,940.0,940.0,TA,N,1024.0,940.0,0.0,1964.0,0.0,0.0,1.0,1.0,4.0,1.0,TA,7.0,0.0,,,0.0,0.0,N,0.0,192.0,0.0,0.0,0.0,0.0,,,,0.0,11.0,2008.0,130000.0
70.0,RL,96.0,13132.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,5.0,5.0,1914.0,1950.0,None,0.0,TA,TA,Gd,TA,Mn,0.0,0.0,747.0,747.0,Gd,Y,892.0,892.0,0.0,1784.0,0.0,0.0,1.0,1.0,4.0,1.0,TA,9.0,0.0,1914.0,Unf,1.0,180.0,N,203.0,40.0,0.0,0.0,0.0,0.0,,,,0.0,7.0,2006.0,138887.0
160.0,RL,36.0,2628.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Twnhs,7.0,5.0,2003.0,2003.0,Stone,106.0,Gd,TA,Gd,TA,No,0.0,0.0,764.0,764.0,Ex,Y,764.0,862.0,0.0,1626.0,0.0,0.0,2.0,1.0,2.0,1.0,Gd,6.0,0.0,2003.0,RFn,2.0,474.0,Y,0.0,27.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2010.0,175500.0
60.0,RL,41.0,12393.0,Pave,,IR2,Lvl,AllPub,FR2,Gtl,1Fam,7.0,5.0,2004.0,2005.0,None,0.0,Gd,TA,Gd,TA,No,0.0,0.0,847.0,847.0,Ex,Y,847.0,1101.0,0.0,1948.0,0.0,0.0,2.0,1.0,4.0,1.0,Gd,8.0,1.0,2004.0,Fin,2.0,434.0,Y,100.0,48.0,0.0,0.0,0.0,0.0,,,,0.0,9.0,2006.0,195000.0
20.0,RL,63.0,13072.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,6.0,5.0,2005.0,2005.0,None,0.0,Gd,TA,Gd,TA,No,0.0,0.0,1141.0,1141.0,Ex,Y,1141.0,0.0,0.0,1141.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,0.0,2005.0,Unf,2.0,484.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,3.0,2006.0,142500.0
20.0,RL,64.0,9037.0,Pave,,IR1,HLS,AllPub,Inside,Gtl,1Fam,8.0,5.0,2006.0,2006.0,BrkFace,32.0,Gd,TA,Gd,TA,Av,428.0,0.0,1048.0,1476.0,Ex,Y,1484.0,0.0,0.0,1484.0,0.0,0.0,2.0,0.0,2.0,1.0,Ex,6.0,1.0,2006.0,RFn,2.0,472.0,Y,120.0,33.0,0.0,0.0,0.0,0.0,,,,0.0,12.0,2007.0,265900.0
60.0,RL,65.0,8158.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,7.0,5.0,2003.0,2003.0,BrkFace,252.0,Gd,TA,Gd,TA,No,550.0,0.0,334.0,884.0,Ex,Y,884.0,884.0,0.0,1768.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,8.0,0.0,2003.0,RFn,2.0,543.0,Y,0.0,63.0,0.0,0.0,0.0,0.0,,,,0.0,7.0,2008.0,224900.0
20.0,RL,83.0,9849.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,7.0,6.0,2007.0,2007.0,Stone,0.0,Gd,TA,Gd,TA,Av,0.0,0.0,1689.0,1689.0,Ex,Y,1689.0,0.0,0.0,1689.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,0.0,2007.0,RFn,3.0,954.0,Y,0.0,56.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2007.0,248328.0
85.0,RL,85.0,10625.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,7.0,6.0,1974.0,1974.0,BrkFace,81.0,TA,TA,Gd,TA,Gd,885.0,168.0,0.0,1053.0,TA,Y,1173.0,0.0,0.0,1173.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,2.0,1974.0,RFn,2.0,528.0,Y,0.0,120.0,0.0,0.0,0.0,0.0,,MnPrv,,0.0,1.0,2010.0,170000.0
20.0,RL,107.0,13891.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,10.0,5.0,2006.0,2006.0,,,Ex,TA,Ex,Gd,Gd,1386.0,0.0,690.0,2076.0,Ex,Y,2076.0,0.0,0.0,2076.0,1.0,0.0,2.0,1.0,2.0,1.0,Ex,7.0,1.0,2006.0,Fin,3.0,850.0,Y,216.0,229.0,0.0,0.0,0.0,0.0,,,,0.0,9.0,2006.0,465000.0
70.0,RL,,11435.0,Pave,,IR1,HLS,AllPub,Corner,Mod,1Fam,8.0,7.0,1929.0,1950.0,None,0.0,TA,TA,Gd,TA,No,0.0,0.0,792.0,792.0,Fa,Y,792.0,725.0,0.0,1517.0,0.0,0.0,1.0,0.0,3.0,1.0,Gd,7.0,2.0,1931.0,Unf,2.0,400.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2006.0,230000.0
80.0,RL,78.0,12090.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,6.0,7.0,1984.0,2003.0,BrkFace,74.0,TA,TA,Gd,TA,No,0.0,0.0,585.0,585.0,Ex,Y,1140.0,728.0,0.0,1868.0,0.0,0.0,3.0,1.0,3.0,1.0,TA,7.0,1.0,1984.0,Fin,2.0,477.0,Y,268.0,112.0,0.0,0.0,147.0,0.0,,,,0.0,1.0,2007.0,178000.0
60.0,FV,65.0,8125.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,7.0,5.0,2005.0,2006.0,None,0.0,Gd,TA,Gd,TA,No,0.0,0.0,756.0,756.0,Ex,Y,756.0,797.0,0.0,1553.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,6.0,0.0,2005.0,RFn,2.0,615.0,Y,0.0,45.0,0.0,0.0,0.0,0.0,,,,0.0,3.0,2006.0,186500.0
80.0,RL,,12328.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,1Fam,6.0,5.0,1976.0,1976.0,BrkFace,335.0,TA,TA,TA,TA,Av,539.0,0.0,473.0,1012.0,TA,Y,1034.0,0.0,0.0,1034.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,0.0,1976.0,Unf,3.0,888.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2010.0,169900.0
75.0,RM,60.0,9600.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,1Fam,6.0,5.0,1917.0,1950.0,None,0.0,TA,TA,Gd,TA,No,319.0,0.0,416.0,735.0,Fa,N,1134.0,924.0,0.0,2058.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,8.0,1.0,1950.0,Unf,2.0,396.0,P,0.0,0.0,259.0,0.0,0.0,0.0,,,,0.0,4.0,2008.0,129500.0
20.0,RL,60.0,7200.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,1Fam,5.0,7.0,1950.0,1950.0,None,0.0,TA,TA,TA,TA,No,534.0,96.0,246.0,876.0,TA,Y,988.0,0.0,0.0,988.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,0.0,1950.0,Unf,1.0,276.0,Y,0.0,80.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2007.0,119000.0
20.0,RL,93.0,11160.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,1Fam,7.0,5.0,1968.0,1968.0,None,0.0,Gd,TA,TA,TA,No,1065.0,0.0,1045.0,2110.0,Ex,Y,2110.0,0.0,0.0,2110.0,1.0,0.0,2.0,1.0,3.0,1.0,Ex,8.0,2.0,1968.0,Fin,2.0,522.0,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,4.0,2010.0,244000.0
120.0,RL,,3136.0,Pave,,IR1,Lvl,AllPub,Corner,Gtl,TwnhsE,7.0,5.0,2003.0,2003.0,Stone,163.0,Gd,TA,Gd,TA,No,0.0,0.0,1405.0,1405.0,Ex,Y,1405.0,0.0,0.0,1405.0,0.0,0.0,2.0,0.0,2.0,1.0,Gd,6.0,1.0,2003.0,RFn,2.0,478.0,Y,148.0,36.0,0.0,0.0,0.0,0.0,,,,0.0,3.0,2006.0,171750.0
